Uniprot_id	Descriptor	Boruta	Lm	Label
P00533	ALogP	TRUE	TRUE	COMMON
P00533	AMR	TRUE	TRUE	COMMON
P00533	naAromAtom	TRUE	TRUE	COMMON
P00533	nN	TRUE	TRUE	COMMON
P00533	nO	TRUE	TRUE	COMMON
P00533	ATS0m	TRUE	TRUE	COMMON
P00533	ATS3m	TRUE	TRUE	COMMON
P00533	ATS8m	TRUE	TRUE	COMMON
P00533	ATS6i	TRUE	TRUE	COMMON
P00533	ATS0s	TRUE	TRUE	COMMON
P00533	ATS2s	TRUE	TRUE	COMMON
P00533	ATS5s	TRUE	TRUE	COMMON
P00533	AATS1m	TRUE	TRUE	COMMON
P00533	AATS3m	TRUE	TRUE	COMMON
P00533	AATS5m	TRUE	TRUE	COMMON
P00533	AATS7m	TRUE	TRUE	COMMON
P00533	AATS8m	TRUE	TRUE	COMMON
P00533	AATS0v	TRUE	TRUE	COMMON
P00533	AATS3v	TRUE	TRUE	COMMON
P00533	AATS4v	TRUE	TRUE	COMMON
P00533	AATS6v	TRUE	TRUE	COMMON
P00533	AATS7v	TRUE	TRUE	COMMON
P00533	AATS8v	TRUE	TRUE	COMMON
P00533	AATS0e	TRUE	TRUE	COMMON
P00533	AATS4e	TRUE	TRUE	COMMON
P00533	AATS5e	TRUE	TRUE	COMMON
P00533	AATS6e	TRUE	TRUE	COMMON
P00533	AATS7e	TRUE	TRUE	COMMON
P00533	AATS0p	TRUE	TRUE	COMMON
P00533	AATS0i	TRUE	TRUE	COMMON
P00533	AATS1i	TRUE	TRUE	COMMON
P00533	AATS2i	TRUE	TRUE	COMMON
P00533	AATS3i	TRUE	TRUE	COMMON
P00533	AATS4i	TRUE	TRUE	COMMON
P00533	AATS1s	TRUE	TRUE	COMMON
P00533	AATS2s	TRUE	TRUE	COMMON
P00533	AATS3s	TRUE	TRUE	COMMON
P00533	AATS4s	TRUE	TRUE	COMMON
P00533	AATS5s	TRUE	TRUE	COMMON
P00533	AATS6s	TRUE	TRUE	COMMON
P00533	AATS7s	TRUE	TRUE	COMMON
P00533	AATS8s	TRUE	TRUE	COMMON
P00533	ATSC4c	TRUE	TRUE	COMMON
P00533	ATSC5c	TRUE	TRUE	COMMON
P00533	ATSC6c	TRUE	TRUE	COMMON
P00533	ATSC8c	TRUE	TRUE	COMMON
P00533	ATSC2m	TRUE	TRUE	COMMON
P00533	ATSC4m	TRUE	TRUE	COMMON
P00533	ATSC6m	TRUE	TRUE	COMMON
P00533	ATSC7m	TRUE	TRUE	COMMON
P00533	ATSC1v	TRUE	TRUE	COMMON
P00533	ATSC4v	TRUE	TRUE	COMMON
P00533	ATSC8v	TRUE	TRUE	COMMON
P00533	ATSC1e	TRUE	TRUE	COMMON
P00533	ATSC2e	TRUE	TRUE	COMMON
P00533	ATSC8e	TRUE	TRUE	COMMON
P00533	ATSC0p	TRUE	TRUE	COMMON
P00533	ATSC5p	TRUE	TRUE	COMMON
P00533	ATSC6p	TRUE	TRUE	COMMON
P00533	ATSC7p	TRUE	TRUE	COMMON
P00533	ATSC8p	TRUE	TRUE	COMMON
P00533	ATSC1i	TRUE	TRUE	COMMON
P00533	ATSC4i	TRUE	TRUE	COMMON
P00533	ATSC5i	TRUE	TRUE	COMMON
P00533	ATSC6i	TRUE	TRUE	COMMON
P00533	ATSC8i	TRUE	TRUE	COMMON
P00533	ATSC1s	TRUE	TRUE	COMMON
P00533	ATSC3s	TRUE	TRUE	COMMON
P00533	ATSC4s	TRUE	TRUE	COMMON
P00533	ATSC5s	TRUE	TRUE	COMMON
P00533	AATSC7c	TRUE	TRUE	COMMON
P00533	AATSC8c	TRUE	TRUE	COMMON
P00533	AATSC0m	TRUE	TRUE	COMMON
P00533	AATSC6m	TRUE	TRUE	COMMON
P00533	AATSC7m	TRUE	TRUE	COMMON
P00533	AATSC8m	TRUE	TRUE	COMMON
P00533	AATSC0v	TRUE	TRUE	COMMON
P00533	AATSC6v	TRUE	TRUE	COMMON
P00533	AATSC7v	TRUE	TRUE	COMMON
P00533	AATSC5e	TRUE	TRUE	COMMON
P00533	AATSC6e	TRUE	TRUE	COMMON
P00533	AATSC7e	TRUE	TRUE	COMMON
P00533	AATSC8e	TRUE	TRUE	COMMON
P00533	AATSC7p	TRUE	TRUE	COMMON
P00533	AATSC8p	TRUE	TRUE	COMMON
P00533	AATSC7i	TRUE	TRUE	COMMON
P00533	AATSC8i	TRUE	TRUE	COMMON
P00533	AATSC0s	TRUE	TRUE	COMMON
P00533	AATSC7s	TRUE	TRUE	COMMON
P00533	MATS1c	TRUE	TRUE	COMMON
P00533	MATS2c	TRUE	TRUE	COMMON
P00533	MATS3c	TRUE	TRUE	COMMON
P00533	MATS4c	TRUE	TRUE	COMMON
P00533	MATS5c	TRUE	TRUE	COMMON
P00533	MATS6c	TRUE	TRUE	COMMON
P00533	MATS3m	TRUE	TRUE	COMMON
P00533	MATS4m	TRUE	TRUE	COMMON
P00533	MATS6m	TRUE	TRUE	COMMON
P00533	MATS7m	TRUE	TRUE	COMMON
P00533	MATS2e	TRUE	TRUE	COMMON
P00533	MATS1p	TRUE	TRUE	COMMON
P00533	MATS4p	TRUE	TRUE	COMMON
P00533	MATS1s	TRUE	TRUE	COMMON
P00533	MATS2s	TRUE	TRUE	COMMON
P00533	MATS3s	TRUE	TRUE	COMMON
P00533	MATS4s	TRUE	TRUE	COMMON
P00533	MATS5s	TRUE	TRUE	COMMON
P00533	MATS6s	TRUE	TRUE	COMMON
P00533	MATS7s	TRUE	TRUE	COMMON
P00533	GATS2c	TRUE	TRUE	COMMON
P00533	GATS3c	TRUE	TRUE	COMMON
P00533	GATS4c	TRUE	TRUE	COMMON
P00533	GATS5c	TRUE	TRUE	COMMON
P00533	GATS7c	TRUE	TRUE	COMMON
P00533	GATS8c	TRUE	TRUE	COMMON
P00533	GATS1m	TRUE	TRUE	COMMON
P00533	GATS3m	TRUE	TRUE	COMMON
P00533	GATS4m	TRUE	TRUE	COMMON
P00533	GATS5m	TRUE	TRUE	COMMON
P00533	GATS6m	TRUE	TRUE	COMMON
P00533	GATS7m	TRUE	TRUE	COMMON
P00533	GATS8m	TRUE	TRUE	COMMON
P00533	GATS2e	TRUE	TRUE	COMMON
P00533	GATS5e	TRUE	TRUE	COMMON
P00533	GATS6e	TRUE	TRUE	COMMON
P00533	GATS7e	TRUE	TRUE	COMMON
P00533	GATS8e	TRUE	TRUE	COMMON
P00533	GATS2p	TRUE	TRUE	COMMON
P00533	GATS3p	TRUE	TRUE	COMMON
P00533	GATS4p	TRUE	TRUE	COMMON
P00533	GATS5p	TRUE	TRUE	COMMON
P00533	GATS6p	TRUE	TRUE	COMMON
P00533	GATS7p	TRUE	TRUE	COMMON
P00533	GATS8p	TRUE	TRUE	COMMON
P00533	GATS1i	TRUE	TRUE	COMMON
P00533	GATS2i	TRUE	TRUE	COMMON
P00533	GATS3i	TRUE	TRUE	COMMON
P00533	GATS4i	TRUE	TRUE	COMMON
P00533	GATS5i	TRUE	TRUE	COMMON
P00533	GATS8i	TRUE	TRUE	COMMON
P00533	GATS1s	TRUE	TRUE	COMMON
P00533	GATS2s	TRUE	TRUE	COMMON
P00533	GATS5s	TRUE	TRUE	COMMON
P00533	GATS6s	TRUE	TRUE	COMMON
P00533	GATS7s	TRUE	TRUE	COMMON
P00533	SpMAD_DzZ	TRUE	TRUE	COMMON
P00533	SM1_DzZ	TRUE	TRUE	COMMON
P00533	VE1_DzZ	TRUE	TRUE	COMMON
P00533	VE1_Dzv	TRUE	TRUE	COMMON
P00533	VE3_Dzv	TRUE	TRUE	COMMON
P00533	VE2_Dze	TRUE	TRUE	COMMON
P00533	VE3_Dze	TRUE	TRUE	COMMON
P00533	VE2_Dzp	TRUE	TRUE	COMMON
P00533	VE3_Dzp	TRUE	TRUE	COMMON
P00533	SpAbs_Dzs	TRUE	TRUE	COMMON
P00533	SM1_Dzs	TRUE	TRUE	COMMON
P00533	VE1_Dzs	TRUE	TRUE	COMMON
P00533	VE3_Dzs	TRUE	TRUE	COMMON
P00533	BCUTw.1h	TRUE	TRUE	COMMON
P00533	BCUTp.1l	TRUE	TRUE	COMMON
P00533	BCUTp.1h	TRUE	TRUE	COMMON
P00533	SpMax2_Bhm	TRUE	TRUE	COMMON
P00533	SpMax3_Bhm	TRUE	TRUE	COMMON
P00533	SpMax4_Bhm	TRUE	TRUE	COMMON
P00533	SpMax5_Bhm	TRUE	TRUE	COMMON
P00533	SpMax7_Bhm	TRUE	TRUE	COMMON
P00533	SpMin1_Bhm	TRUE	TRUE	COMMON
P00533	SpMin2_Bhm	TRUE	TRUE	COMMON
P00533	SpMax2_Bhv	TRUE	TRUE	COMMON
P00533	SpMax3_Bhv	TRUE	TRUE	COMMON
P00533	SpMax4_Bhv	TRUE	TRUE	COMMON
P00533	SpMin1_Bhv	TRUE	TRUE	COMMON
P00533	SpMin2_Bhv	TRUE	TRUE	COMMON
P00533	SpMin3_Bhv	TRUE	TRUE	COMMON
P00533	SpMin4_Bhv	TRUE	TRUE	COMMON
P00533	SpMin6_Bhv	TRUE	TRUE	COMMON
P00533	SpMax1_Bhe	TRUE	TRUE	COMMON
P00533	SpMin5_Bhe	TRUE	TRUE	COMMON
P00533	SpMin8_Bhp	TRUE	TRUE	COMMON
P00533	SpMax2_Bhi	TRUE	TRUE	COMMON
P00533	SpMin2_Bhi	TRUE	TRUE	COMMON
P00533	SpMax1_Bhs	TRUE	TRUE	COMMON
P00533	SpMax2_Bhs	TRUE	TRUE	COMMON
P00533	SpMax3_Bhs	TRUE	TRUE	COMMON
P00533	SpMax8_Bhs	TRUE	TRUE	COMMON
P00533	SpMin1_Bhs	TRUE	TRUE	COMMON
P00533	SpMin2_Bhs	TRUE	TRUE	COMMON
P00533	C2SP1	TRUE	TRUE	COMMON
P00533	C1SP2	TRUE	TRUE	COMMON
P00533	C2SP2	TRUE	TRUE	COMMON
P00533	SCH.5	TRUE	TRUE	COMMON
P00533	VCH.6	TRUE	TRUE	COMMON
P00533	SC.3	TRUE	TRUE	COMMON
P00533	VC.3	TRUE	TRUE	COMMON
P00533	VC.4	TRUE	TRUE	COMMON
P00533	SPC.4	TRUE	TRUE	COMMON
P00533	VPC.4	TRUE	TRUE	COMMON
P00533	VP.6	TRUE	TRUE	COMMON
P00533	AVP.0	TRUE	TRUE	COMMON
P00533	AVP.3	TRUE	TRUE	COMMON
P00533	Sv	TRUE	TRUE	COMMON
P00533	CrippenLogP	TRUE	TRUE	COMMON
P00533	SpMAD_Dt	TRUE	TRUE	COMMON
P00533	VE1_Dt	TRUE	TRUE	COMMON
P00533	VE3_Dt	TRUE	TRUE	COMMON
P00533	nwHBa	TRUE	TRUE	COMMON
P00533	nHBint2	TRUE	TRUE	COMMON
P00533	nHssNH	TRUE	TRUE	COMMON
P00533	nHdCH2	TRUE	TRUE	COMMON
P00533	nHdsCH	TRUE	TRUE	COMMON
P00533	nHaaCH	TRUE	TRUE	COMMON
P00533	nHCsats	TRUE	TRUE	COMMON
P00533	nssCH2	TRUE	TRUE	COMMON
P00533	ntsC	TRUE	TRUE	COMMON
P00533	ndssC	TRUE	TRUE	COMMON
P00533	naasC	TRUE	TRUE	COMMON
P00533	naaaC	TRUE	TRUE	COMMON
P00533	naaN	TRUE	TRUE	COMMON
P00533	SwHBa	TRUE	TRUE	COMMON
P00533	SHBint4	TRUE	TRUE	COMMON
P00533	SHBint5	TRUE	TRUE	COMMON
P00533	SHBint10	TRUE	TRUE	COMMON
P00533	SdssC	TRUE	TRUE	COMMON
P00533	SaasC	TRUE	TRUE	COMMON
P00533	minHBa	TRUE	TRUE	COMMON
P00533	minHBint2	TRUE	TRUE	COMMON
P00533	minHBint3	TRUE	TRUE	COMMON
P00533	minHBint4	TRUE	TRUE	COMMON
P00533	minHBint5	TRUE	TRUE	COMMON
P00533	minHBint6	TRUE	TRUE	COMMON
P00533	minHBint7	TRUE	TRUE	COMMON
P00533	minHBint10	TRUE	TRUE	COMMON
P00533	minHssNH	TRUE	TRUE	COMMON
P00533	minHdsCH	TRUE	TRUE	COMMON
P00533	minHCsats	TRUE	TRUE	COMMON
P00533	minHCsatu	TRUE	TRUE	COMMON
P00533	minssCH2	TRUE	TRUE	COMMON
P00533	minaaCH	TRUE	TRUE	COMMON
P00533	minaaaC	TRUE	TRUE	COMMON
P00533	minssNH	TRUE	TRUE	COMMON
P00533	minaaN	TRUE	TRUE	COMMON
P00533	minsssN	TRUE	TRUE	COMMON
P00533	mindO	TRUE	TRUE	COMMON
P00533	minssO	TRUE	TRUE	COMMON
P00533	minsF	TRUE	TRUE	COMMON
P00533	maxHBa	TRUE	TRUE	COMMON
P00533	maxwHBa	TRUE	TRUE	COMMON
P00533	maxHBint2	TRUE	TRUE	COMMON
P00533	maxHBint4	TRUE	TRUE	COMMON
P00533	maxHBint5	TRUE	TRUE	COMMON
P00533	maxHBint6	TRUE	TRUE	COMMON
P00533	maxHBint7	TRUE	TRUE	COMMON
P00533	maxHBint9	TRUE	TRUE	COMMON
P00533	maxHBint10	TRUE	TRUE	COMMON
P00533	maxHaaCH	TRUE	TRUE	COMMON
P00533	maxssCH2	TRUE	TRUE	COMMON
P00533	maxaaCH	TRUE	TRUE	COMMON
P00533	maxaasC	TRUE	TRUE	COMMON
P00533	hmin	TRUE	TRUE	COMMON
P00533	LipoaffinityIndex	TRUE	TRUE	COMMON
P00533	MAXDN	TRUE	TRUE	COMMON
P00533	ETA_AlphaP	TRUE	TRUE	COMMON
P00533	ETA_dEpsilon_B	TRUE	TRUE	COMMON
P00533	ETA_dEpsilon_D	TRUE	TRUE	COMMON
P00533	ETA_Psi_1	TRUE	TRUE	COMMON
P00533	ETA_Shape_P	TRUE	TRUE	COMMON
P00533	ETA_Shape_Y	TRUE	TRUE	COMMON
P00533	ETA_Beta	TRUE	TRUE	COMMON
P00533	ETA_BetaP_s	TRUE	TRUE	COMMON
P00533	ETA_BetaP_ns	TRUE	TRUE	COMMON
P00533	ETA_Beta_ns_d	TRUE	TRUE	COMMON
P00533	ETA_EtaP	TRUE	TRUE	COMMON
P00533	ETA_EtaP_F	TRUE	TRUE	COMMON
P00533	ETA_EtaP_B	TRUE	TRUE	COMMON
P00533	nHBAcc	TRUE	TRUE	COMMON
P00533	nHBAcc_Lipinski	TRUE	TRUE	COMMON
P00533	IC0	TRUE	TRUE	COMMON
P00533	IC1	TRUE	TRUE	COMMON
P00533	IC2	TRUE	TRUE	COMMON
P00533	IC3	TRUE	TRUE	COMMON
P00533	SIC0	TRUE	TRUE	COMMON
P00533	SIC1	TRUE	TRUE	COMMON
P00533	SIC2	TRUE	TRUE	COMMON
P00533	SIC4	TRUE	TRUE	COMMON
P00533	CIC0	TRUE	TRUE	COMMON
P00533	BIC3	TRUE	TRUE	COMMON
P00533	MIC0	TRUE	TRUE	COMMON
P00533	MIC2	TRUE	TRUE	COMMON
P00533	ZMIC1	TRUE	TRUE	COMMON
P00533	ZMIC2	TRUE	TRUE	COMMON
P00533	ZMIC3	TRUE	TRUE	COMMON
P00533	Kier3	TRUE	TRUE	COMMON
P00533	nAtomLC	TRUE	TRUE	COMMON
P00533	nAtomP	TRUE	TRUE	COMMON
P00533	nAtomLAC	TRUE	TRUE	COMMON
P00533	MLogP	TRUE	TRUE	COMMON
P00533	MDEC.22	TRUE	TRUE	COMMON
P00533	MDEC.23	TRUE	TRUE	COMMON
P00533	MDEC.33	TRUE	TRUE	COMMON
P00533	MDEO.22	TRUE	TRUE	COMMON
P00533	MDEN.12	TRUE	TRUE	COMMON
P00533	MDEN.22	TRUE	TRUE	COMMON
P00533	MDEN.23	TRUE	TRUE	COMMON
P00533	MLFER_A	TRUE	TRUE	COMMON
P00533	MLFER_BH	TRUE	TRUE	COMMON
P00533	MLFER_S	TRUE	TRUE	COMMON
P00533	MLFER_E	TRUE	TRUE	COMMON
P00533	MLFER_L	TRUE	TRUE	COMMON
P00533	MPC5	TRUE	TRUE	COMMON
P00533	piPC5	TRUE	TRUE	COMMON
P00533	R_TpiPCTPC	TRUE	TRUE	COMMON
P00533	n6Ring	TRUE	TRUE	COMMON
P00533	n7Ring	TRUE	TRUE	COMMON
P00533	nF10Ring	TRUE	TRUE	COMMON
P00533	nF11Ring	TRUE	TRUE	COMMON
P00533	nHeteroRing	TRUE	TRUE	COMMON
P00533	n6HeteroRing	TRUE	TRUE	COMMON
P00533	nT7HeteroRing	TRUE	TRUE	COMMON
P00533	nRotB	TRUE	TRUE	COMMON
P00533	RotBFrac	TRUE	TRUE	COMMON
P00533	nRotBt	TRUE	TRUE	COMMON
P00533	RotBtFrac	TRUE	TRUE	COMMON
P00533	GGI4	TRUE	TRUE	COMMON
P00533	GGI5	TRUE	TRUE	COMMON
P00533	GGI6	TRUE	TRUE	COMMON
P00533	GGI7	TRUE	TRUE	COMMON
P00533	GGI8	TRUE	TRUE	COMMON
P00533	GGI9	TRUE	TRUE	COMMON
P00533	GGI10	TRUE	TRUE	COMMON
P00533	JGI2	TRUE	TRUE	COMMON
P00533	JGI3	TRUE	TRUE	COMMON
P00533	JGI4	TRUE	TRUE	COMMON
P00533	JGI5	TRUE	TRUE	COMMON
P00533	JGI6	TRUE	TRUE	COMMON
P00533	JGI7	TRUE	TRUE	COMMON
P00533	JGI8	TRUE	TRUE	COMMON
P00533	VE1_D	TRUE	TRUE	COMMON
P00533	TopoPSA	TRUE	TRUE	COMMON
P00533	SRW5	TRUE	TRUE	COMMON
P00533	WTPT.2	TRUE	TRUE	COMMON
P00533	AATS6m	TRUE	FALSE	BORUTA
P00533	AATS5v	TRUE	FALSE	BORUTA
P00533	AATS3e	TRUE	FALSE	BORUTA
P00533	AATS8e	TRUE	FALSE	BORUTA
P00533	AATS5i	TRUE	FALSE	BORUTA
P00533	AATS6i	TRUE	FALSE	BORUTA
P00533	AATS7i	TRUE	FALSE	BORUTA
P00533	AATS8i	TRUE	FALSE	BORUTA
P00533	ATSC0c	TRUE	FALSE	BORUTA
P00533	ATSC2c	TRUE	FALSE	BORUTA
P00533	ATSC3c	TRUE	FALSE	BORUTA
P00533	ATSC1m	TRUE	FALSE	BORUTA
P00533	ATSC3m	TRUE	FALSE	BORUTA
P00533	ATSC5m	TRUE	FALSE	BORUTA
P00533	ATSC8m	TRUE	FALSE	BORUTA
P00533	ATSC3v	TRUE	FALSE	BORUTA
P00533	ATSC7v	TRUE	FALSE	BORUTA
P00533	ATSC2p	TRUE	FALSE	BORUTA
P00533	ATSC3p	TRUE	FALSE	BORUTA
P00533	ATSC2i	TRUE	FALSE	BORUTA
P00533	ATSC3i	TRUE	FALSE	BORUTA
P00533	ATSC6s	TRUE	FALSE	BORUTA
P00533	ATSC7s	TRUE	FALSE	BORUTA
P00533	ATSC8s	TRUE	FALSE	BORUTA
P00533	AATSC2v	TRUE	FALSE	BORUTA
P00533	AATSC8v	TRUE	FALSE	BORUTA
P00533	AATSC4e	TRUE	FALSE	BORUTA
P00533	AATSC0p	TRUE	FALSE	BORUTA
P00533	AATSC8s	TRUE	FALSE	BORUTA
P00533	MATS5m	TRUE	FALSE	BORUTA
P00533	MATS8m	TRUE	FALSE	BORUTA
P00533	MATS1e	TRUE	FALSE	BORUTA
P00533	MATS8s	TRUE	FALSE	BORUTA
P00533	GATS1c	TRUE	FALSE	BORUTA
P00533	GATS6c	TRUE	FALSE	BORUTA
P00533	GATS2m	TRUE	FALSE	BORUTA
P00533	GATS2v	TRUE	FALSE	BORUTA
P00533	GATS8v	TRUE	FALSE	BORUTA
P00533	GATS1e	TRUE	FALSE	BORUTA
P00533	GATS4e	TRUE	FALSE	BORUTA
P00533	GATS1p	TRUE	FALSE	BORUTA
P00533	GATS6i	TRUE	FALSE	BORUTA
P00533	GATS7i	TRUE	FALSE	BORUTA
P00533	GATS3s	TRUE	FALSE	BORUTA
P00533	GATS4s	TRUE	FALSE	BORUTA
P00533	GATS8s	TRUE	FALSE	BORUTA
P00533	VR2_DzZ	TRUE	FALSE	BORUTA
P00533	VR1_Dzs	TRUE	FALSE	BORUTA
P00533	BCUTw.1l	TRUE	FALSE	BORUTA
P00533	BCUTc.1l	TRUE	FALSE	BORUTA
P00533	SpMax1_Bhp	TRUE	FALSE	BORUTA
P00533	SCH.6	TRUE	FALSE	BORUTA
P00533	SC.5	TRUE	FALSE	BORUTA
P00533	VC.5	TRUE	FALSE	BORUTA
P00533	ASP.1	TRUE	FALSE	BORUTA
P00533	ASP.2	TRUE	FALSE	BORUTA
P00533	ASP.4	TRUE	FALSE	BORUTA
P00533	VR1_Dt	TRUE	FALSE	BORUTA
P00533	nHBint4	TRUE	FALSE	BORUTA
P00533	nssO	TRUE	FALSE	BORUTA
P00533	SHBint6	TRUE	FALSE	BORUTA
P00533	SHBint7	TRUE	FALSE	BORUTA
P00533	SHBint9	TRUE	FALSE	BORUTA
P00533	SsssCH	TRUE	FALSE	BORUTA
P00533	minHBd	TRUE	FALSE	BORUTA
P00533	minwHBa	TRUE	FALSE	BORUTA
P00533	minHaaCH	TRUE	FALSE	BORUTA
P00533	minsCH3	TRUE	FALSE	BORUTA
P00533	minsssCH	TRUE	FALSE	BORUTA
P00533	mindssC	TRUE	FALSE	BORUTA
P00533	minaasC	TRUE	FALSE	BORUTA
P00533	maxHBd	TRUE	FALSE	BORUTA
P00533	ETA_Epsilon_5	TRUE	FALSE	BORUTA
P00533	MDEC.11	TRUE	FALSE	BORUTA
P00533	MDEO.12	TRUE	FALSE	BORUTA
P00533	nFRing	TRUE	FALSE	BORUTA
P00533	GGI3	TRUE	FALSE	BORUTA
P00533	JGI9	TRUE	FALSE	BORUTA
P00533	JGI10	TRUE	FALSE	BORUTA
P00533	VE3_D	TRUE	FALSE	BORUTA
P00533	VR2_D	TRUE	FALSE	BORUTA
P00533	XLogP	TRUE	FALSE	BORUTA
P00533	ALogp2	FALSE	TRUE	LM
P00533	nS	FALSE	TRUE	LM
P00533	nP	FALSE	TRUE	LM
P00533	nF	FALSE	TRUE	LM
P00533	nBr	FALSE	TRUE	LM
P00533	nX	FALSE	TRUE	LM
P00533	ATS8s	FALSE	TRUE	LM
P00533	AATSC5v	FALSE	TRUE	LM
P00533	AATSC3e	FALSE	TRUE	LM
P00533	nBase	FALSE	TRUE	LM
P00533	nBondsD	FALSE	TRUE	LM
P00533	C1SP1	FALSE	TRUE	LM
P00533	C3SP2	FALSE	TRUE	LM
P00533	C1SP3	FALSE	TRUE	LM
P00533	C2SP3	FALSE	TRUE	LM
P00533	C4SP3	FALSE	TRUE	LM
P00533	SC.4	FALSE	TRUE	LM
P00533	SC.6	FALSE	TRUE	LM
P00533	VC.6	FALSE	TRUE	LM
P00533	nHBd	FALSE	TRUE	LM
P00533	nHBa	FALSE	TRUE	LM
P00533	nHBint3	FALSE	TRUE	LM
P00533	nHBint5	FALSE	TRUE	LM
P00533	nHBint6	FALSE	TRUE	LM
P00533	nHBint8	FALSE	TRUE	LM
P00533	nHBint9	FALSE	TRUE	LM
P00533	nHBint10	FALSE	TRUE	LM
P00533	nHsOH	FALSE	TRUE	LM
P00533	nHsNH2	FALSE	TRUE	LM
P00533	nHaaNH	FALSE	TRUE	LM
P00533	nHtCH	FALSE	TRUE	LM
P00533	nHAvin	FALSE	TRUE	LM
P00533	nsCH3	FALSE	TRUE	LM
P00533	nsssCH	FALSE	TRUE	LM
P00533	nssssC	FALSE	TRUE	LM
P00533	nsssN	FALSE	TRUE	LM
P00533	naasN	FALSE	TRUE	LM
P00533	nssS	FALSE	TRUE	LM
P00533	nddssS	FALSE	TRUE	LM
P00533	SwHBd	FALSE	TRUE	LM
P00533	SHBint3	FALSE	TRUE	LM
P00533	SHBint8	FALSE	TRUE	LM
P00533	SHCsatu	FALSE	TRUE	LM
P00533	SsBr	FALSE	TRUE	LM
P00533	minHBint8	FALSE	TRUE	LM
P00533	minHsOH	FALSE	TRUE	LM
P00533	maxHBint3	FALSE	TRUE	LM
P00533	maxHBint8	FALSE	TRUE	LM
P00533	maxsssCH	FALSE	TRUE	LM
P00533	maxdssC	FALSE	TRUE	LM
P00533	ETA_Shape_X	FALSE	TRUE	LM
P00533	nHBAcc2	FALSE	TRUE	LM
P00533	MDEC.14	FALSE	TRUE	LM
P00533	MDEO.11	FALSE	TRUE	LM
P00533	MDEN.11	FALSE	TRUE	LM
P00533	MDEN.33	FALSE	TRUE	LM
P00533	PetitjeanNumber	FALSE	TRUE	LM
P00533	nRing	FALSE	TRUE	LM
P00533	n5Ring	FALSE	TRUE	LM
P00533	nF6Ring	FALSE	TRUE	LM
P00533	nF8Ring	FALSE	TRUE	LM
P00533	nF9Ring	FALSE	TRUE	LM
P00533	n4HeteroRing	FALSE	TRUE	LM
P00533	LipinskiFailures	FALSE	TRUE	LM
P06239	naAromAtom	TRUE	TRUE	COMMON
P06239	ATS0m	TRUE	TRUE	COMMON
P06239	AATS7v	TRUE	TRUE	COMMON
P06239	AATS3e	TRUE	TRUE	COMMON
P06239	AATS8e	TRUE	TRUE	COMMON
P06239	AATS4i	TRUE	TRUE	COMMON
P06239	AATS7i	TRUE	TRUE	COMMON
P06239	AATS8i	TRUE	TRUE	COMMON
P06239	ATSC6c	TRUE	TRUE	COMMON
P06239	ATSC8c	TRUE	TRUE	COMMON
P06239	ATSC2m	TRUE	TRUE	COMMON
P06239	ATSC7m	TRUE	TRUE	COMMON
P06239	ATSC7v	TRUE	TRUE	COMMON
P06239	AATSC7m	TRUE	TRUE	COMMON
P06239	AATSC7v	TRUE	TRUE	COMMON
P06239	AATSC7e	TRUE	TRUE	COMMON
P06239	AATSC7p	TRUE	TRUE	COMMON
P06239	AATSC7s	TRUE	TRUE	COMMON
P06239	MATS6c	TRUE	TRUE	COMMON
P06239	MATS7m	TRUE	TRUE	COMMON
P06239	GATS1c	TRUE	TRUE	COMMON
P06239	GATS6c	TRUE	TRUE	COMMON
P06239	GATS8c	TRUE	TRUE	COMMON
P06239	GATS4m	TRUE	TRUE	COMMON
P06239	GATS5m	TRUE	TRUE	COMMON
P06239	GATS7m	TRUE	TRUE	COMMON
P06239	GATS8v	TRUE	TRUE	COMMON
P06239	GATS8e	TRUE	TRUE	COMMON
P06239	GATS7p	TRUE	TRUE	COMMON
P06239	GATS6s	TRUE	TRUE	COMMON
P06239	BCUTp.1h	TRUE	TRUE	COMMON
P06239	SpMax3_Bhm	TRUE	TRUE	COMMON
P06239	SpMin2_Bhm	TRUE	TRUE	COMMON
P06239	SpMax2_Bhv	TRUE	TRUE	COMMON
P06239	SpMax3_Bhv	TRUE	TRUE	COMMON
P06239	SpMin2_Bhv	TRUE	TRUE	COMMON
P06239	SpMin3_Bhv	TRUE	TRUE	COMMON
P06239	SpMin5_Bhe	TRUE	TRUE	COMMON
P06239	SpMin2_Bhi	TRUE	TRUE	COMMON
P06239	SpMin2_Bhs	TRUE	TRUE	COMMON
P06239	C2SP2	TRUE	TRUE	COMMON
P06239	SCH.5	TRUE	TRUE	COMMON
P06239	SC.3	TRUE	TRUE	COMMON
P06239	VC.4	TRUE	TRUE	COMMON
P06239	VPC.4	TRUE	TRUE	COMMON
P06239	CrippenLogP	TRUE	TRUE	COMMON
P06239	SpMAD_Dt	TRUE	TRUE	COMMON
P06239	nwHBa	TRUE	TRUE	COMMON
P06239	nHssNH	TRUE	TRUE	COMMON
P06239	nHaaCH	TRUE	TRUE	COMMON
P06239	naasC	TRUE	TRUE	COMMON
P06239	SwHBa	TRUE	TRUE	COMMON
P06239	SHBint3	TRUE	TRUE	COMMON
P06239	SaasC	TRUE	TRUE	COMMON
P06239	minHBa	TRUE	TRUE	COMMON
P06239	minHBint2	TRUE	TRUE	COMMON
P06239	minHBint3	TRUE	TRUE	COMMON
P06239	minHssNH	TRUE	TRUE	COMMON
